Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
11/13/2014,JEEP,LL,TK,GRY,V129032,IL,10300 S. Doty,(773) 568-8495 ,2750014
11/13/2014,KIA,VN,,WHI,V604224,IL,10300 S. Doty,(773) 568-8495 ,2749972
11/13/2014,LINC,2D,,WHI,770R602,IL,701 N. Sacramento,(773) 265-7605,6798033
11/13/2014,MERC,4D,,TAN,R503352,IL,10300 S. Doty,(773) 568-8495 ,2750045
11/13/2014,MERZ,4D,,BLK,E330891,IL,701 N. Sacramento,(773) 265-7605,6798034
11/13/2014,MITS,4D,,RED,V594787,IL,10300 S. Doty,(773) 568-8495 ,2749921
11/13/2014,NISS,2D,,GRY,977P768,IL,701 N. Sacramento,(773) 265-7605,6797982
11/13/2014,NISS,4D,,GRY,1128870,IL,10300 S. Doty,(773) 568-8495 ,2750025
11/13/2014,NISS,4D,,BLK,S956775,IL,10300 S. Doty,(773) 568-8495 ,2750017
11/13/2014,NISS,4D,,BLK,V584199,IL,701 N. Sacramento,(773) 265-7605,6798011
11/13/2014,OLDS,4D,,WHI,E155795,IL,10300 S. Doty,(773) 568-8495 ,2749935
11/13/2014,PONT,2D,,SIL,V419537,IL,10300 S. Doty,(773) 568-8495 ,2749948
11/13/2014,PONT,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495 ,2749977
11/13/2014,PONT,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495 ,2749925
11/13/2014,PONT,4D,,WHI,S877285,IL,10300 S. Doty,(773) 568-8495 ,2749973
11/13/2014,PONT,4D,,WHI,K727937,IL,10300 S. Doty,(773) 568-8495 ,2749976
11/13/2014,SAA,4D,,BLK,R952774,IL,10300 S. Doty,(773) 568-8495 ,2750005
11/13/2014,SATR,4D,,MAR,R270635,IL,10300 S. Doty,(773) 568-8495 ,2749991
11/13/2014,TOYT,4D,,WHI,L121207,IL,701 N. Sacramento,(773) 265-7605,6798046
11/13/2014,TOYT,4D,,GRY,R798881,IL,10300 S. Doty,(773) 568-8495 ,2749958
11/13/2014,TOYT,4D,,TAN,V728168,IL,701 N. Sacramento,(773) 265-1846,1532911
11/13/2014,TOYT,4D,,WHI,V518967,IL,10300 S. Doty,(773) 568-8495 ,2749984
11/13/2014,TOYT,4D,,BLU,R132738,IL,10300 S. Doty,(773) 568-8495 ,2749939
11/13/2014,TRLR,UT,TL,WHI,467005ST,IL,10300 S. Doty,(773) 568-8495 ,2749936
11/13/2014,VOLK,2D,,GRY,V137203,IL,10300 S. Doty,(773) 568-8495 ,2749951
11/12/2014,ACUR,2D,INT,BLK,,,701 N. Sacramento,(773) 265-7605,6797967
11/12/2014,BUIC,4D,,TAN,S933544,IL,10300 S. Doty,(773) 568-8495 ,2749870
11/12/2014,BUIC,4D,,MAR,N648225,IL,10300 S. Doty,(773) 568-8495 ,2749805
11/12/2014,BUIC,4D,,BLU,E105253,IL,10300 S. Doty,(773) 568-8495 ,2749919
11/12/2014,BUIC,4D,,WHI,V600704,IL,10300 S. Doty,(773) 568-8495 ,2749773
11/12/2014,BUIC,4D,REG,SIL,612R692,IL,10300 S. Doty,(773) 568-8495 ,2749862
11/12/2014,CADI,2D,,WHI,S371800,IL,10300 S. Doty,(773) 568-8495 ,2749879
11/12/2014,CADI,4D,,WHI,R280121,IL,10300 S. Doty,(773) 568-8495 ,2749886
11/12/2014,CHEV,2D,,BLK,R605017,IL,10300 S. Doty,(773) 568-8495 ,2749768
11/12/2014,CHEV,2D,,SIL,L349756,IL,10300 S. Doty,(773) 568-8495 ,2749774
11/12/2014,CHEV,4D,,WHI,V201960,IL,10300 S. Doty,(773) 568-8495 ,2749889
11/12/2014,CHEV,4D,,GRY,V455306,IL,701 N. Sacramento,(773) 265-7605,6797940
11/12/2014,CHEV,4D,,TAN,,,10300 S. Doty,(773) 568-8495 ,2749906
11/12/2014,CHEV,4D,,BLU,,,10300 S. Doty,(773) 568-8495 ,2749905
11/12/2014,CHEV,4D,,GLD,N656975,IL,701 N. Sacramento,(773) 265-7605,6797949
11/12/2014,CHEV,LL,,GRY,S874391,IL,10300 S. Doty,(773) 568-8495 ,2749815
11/12/2014,CHEV,LL,,BLK,S873266,IL,10300 S. Doty,(773) 568-8495 ,2749811
11/12/2014,CHEV,LL,,BLK,N936001,IL,10300 S. Doty,(773) 568-8495 ,2749767
11/12/2014,CHEV,LL,,BLK,S271770,IL,10300 S. Doty,(773) 568-8495 ,2749780
11/12/2014,CHEV,LL,,GRN,82284FF,IL,701 N. Sacramento,(773) 265-7605,6797953
11/12/2014,CHEV,PK,TK,TAN,77755K-B,IL,10300 S. Doty,(773) 568-8495 ,2749884
11/12/2014,CHEV,VN,,SIL,E184775,IL,701 N. Sacramento,(773) 265-7605,6797914
11/12/2014,CHEV,VN,,TAN,S494153,IL,10300 S. Doty,(773) 568-8495 ,2749878
11/12/2014,CHEV,VN,,GRN,V514187,IL,701 N. Sacramento,(773) 265-7605,6797971
11/12/2014,CHRY,4D,,WHI,S874632,IL,10300 S. Doty,(773) 568-8495 ,2749826
11/12/2014,CHRY,VC,,BLU,V533411,IL,701 N. Sacramento,(773) 265-7605,6797979
11/12/2014,CHRY,VN,TK,GRY,WAQ330,IN,10300 S. Doty,(773) 568-8495 ,2749855
11/12/2014,DODG,4D,,SIL,8559506,IL,10300 S. Doty,(773) 568-8495 ,2749800
11/12/2014,DODG,4D,,BLU,V776104,IL,10300 S. Doty,(773) 568-8495 ,2749801
11/12/2014,DODG,LL,,BLU,533TPN,AR,10300 S. Doty,(773) 568-8495 ,2749920
11/12/2014,DODG,PK,,BLK,1608072B,IL,10300 S. Doty,(773) 568-8495 ,2749911
11/12/2014,DODG,SW,,MAR,285831,IL,701 N. Sacramento,(773) 265-7605,6797970
11/12/2014,DODG,VN,,RED,V131699,IL,10300 S. Doty,(773) 568-8495 ,2749850
11/12/2014,FORD,4D,,BLK,K519856,IL,10300 S. Doty,(773) 568-8495 ,2749820
11/12/2014,FORD,4D,,GRN,S778037,IL,10300 S. Doty,(773) 568-8495 ,2749894
11/12/2014,FORD,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495 ,2749838
11/12/2014,FORD,LL,TK,RED,N930082,IL,10300 S. Doty,(773) 568-8495 ,2749897
11/12/2014,FORD,LL,,GRY,L220639,IL,701 N. Sacramento,(773) 265-7605,6797944
11/12/2014,FORD,LL,,GRN,S847606,IL,10300 S. Doty,(773) 568-8495 ,2749783
11/12/2014,FORD,LL,,BLK,9479636,IL,10300 S. Doty,(773) 568-8495 ,2749787
11/12/2014,FORD,LL,TK,GRN,S748655,IL,10300 S. Doty,(773) 568-8495 ,2749819
11/12/2014,FORD,VN,TK,SIL,S228840,IL,10300 S. Doty,(773) 568-8495 ,2749832
11/12/2014,HOND,2D,,BLK,V414239,IL,701 N. Sacramento,(773) 265-7605,6797912
11/12/2014,HOND,4D,,WHI,N424178,IL,701 N. Sacramento,(773) 265-7605,6797943
11/12/2014,HOND,LL,TK,RED,N937691,IL,10300 S. Doty,(773) 568-8495 ,2749899
11/12/2014,HYUN,4D,,GRY,V138505,IL,10300 S. Doty,(773) 568-8495 ,2749861
11/12/2014,HYUN,4D,,TAN,D716918,IL,10300 S. Doty,(773) 568-8495 ,2749892
11/12/2014,HYUN,4D,,GRY,S911008,IL,10300 S. Doty,(773) 568-8495 ,2749857
11/12/2014,INFI,4D,,GRY,N957818,IL,701 N. Sacramento,(773) 265-7605,6797941
11/12/2014,JEEP,LL,,BLK,V460092,IL,701 N. Sacramento,(773) 265-7605,6797932
11/12/2014,JEEP,LL,TK,WHI,V746371,IL,701 N. Sacramento,(773) 265-7605,6797966
11/12/2014,JEEP,LL,TK,GRY,,,10300 S. Doty,(773) 568-8495 ,2749895
11/12/2014,LINC,4D,,WHI,k516275,IL,10300 S. Doty,(773) 568-8495 ,2749803
11/12/2014,LINC,4D,,BLK,V328301,IL,10300 S. Doty,(773) 568-8495 ,2749877
11/12/2014,LINC,4D,,BLU,R190065,IL,10300 S. Doty,(773) 568-8495 ,2749891
11/12/2014,LINC,4D,,WHI,S921477,IL,701 N. Sacramento,(773) 265-7605,6797904
11/12/2014,MAZD,4D,,SIL,N678517,IL,10300 S. Doty,(773) 568-8495 ,2749760
11/12/2014,MERC,4D,,RED,R408709,IL,10300 S. Doty,(773) 568-8495 ,2749812
11/12/2014,MERC,4D,,RED,H687568,IL,10300 S. Doty,(773) 568-8495 ,2749778
11/12/2014,MERC,4D,MAR,GRN,S862710,IL,10300 S. Doty,(773) 568-8495 ,2749912
11/12/2014,MERZ,4D,,BLK,R602714,IL,10300 S. Doty,(773) 568-8495 ,2749776
11/12/2014,MERZ,LL,TK,WHI,S859552,IL,10300 S. Doty,(773) 568-8495 ,2749883
11/12/2014,MITS,4D,,WHI,S916513,IL,10300 S. Doty,(773) 568-8495 ,2749844
11/12/2014,MITS,4D,,TAN,217293,IL,10300 S. Doty,(773) 568-8495 ,2749802
11/12/2014,NISS,4D,,GRN,X211296,IL,701 N. Sacramento,(773) 265-7605,6797957
11/12/2014,NISS,4D,,TAN,V608463,IL,701 N. Sacramento,(773) 265-7605,6797974
11/12/2014,NISS,LL,,BLU,N926575,IL,10300 S. Doty,(773) 568-8495 ,2749881
11/12/2014,OLDS,4D,,BLK,X933341,IL,10300 S. Doty,(773) 568-8495 ,2749856
11/12/2014,PLYM,VN,,MAR,S384359,IL,701 N. Sacramento,(773) 265-7605,6797939
11/12/2014,PLYM,VN,,GRN,V607007,IL,10300 S. Doty,(773) 568-8495 ,2749839
11/12/2014,PONT,4D,,BLK,S211253,IL,10300 S. Doty,(773) 568-8495 ,2749830
11/12/2014,PONT,4D,,TAN,V152920,IL,10300 S. Doty,(773) 568-8495 ,2749845
11/12/2014,PONT,4D,,GLD,345R678,IL,701 N. Sacramento,(773) 265-7605,6797947
11/12/2014,PONT,VN,,GRY,686R236,IL,701 N. Sacramento,(773) 265-7605,6797976
11/12/2014,SUZI,4D,,GRN,V145609,IL,10300 S. Doty,(773) 568-8495 ,2749871
11/12/2014,TOYT,4D,,TAN,R406884,IL,10300 S. Doty,(773) 568-8495 ,2749769
11/12/2014,TOYT,4D,,SIL,N541764,IL,701 N. Sacramento,(773) 265-7605,6797968
11/12/2014,TOYT,LL,,BLK,S727481,IL,701 N. Sacramento,(773) 265-7605,6797919
11/12/2014,TOYT,LL,4RN,WHI,S225314,IL,701 N. Sacramento,(773) 265-1846,1532910
11/12/2014,VW,4D,,RED,S863343,IL,10300 S. Doty,(773) 568-8495 ,2749896
11/12/2014,,LL,,RED,,IL,10300 S. Doty,(773) 568-8495 ,2749785
11/11/2014,ACUR,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6797893
11/11/2014,BUIC,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6797865
11/11/2014,BUIC,LL,,WHI,GNW2480,NY,10300 S. Doty,(773) 568-8495 ,2749681
11/11/2014,CHEV,4D,,RED,S488868,IL,10300 S. Doty,(773) 568-8495 ,2749732
11/11/2014,CHEV,4D,,SIL,V831906,IL,10300 S. Doty,(773) 568-8495 ,2749690
11/11/2014,CHEV,LL,,WHI,S118559,IL,10300 S. Doty,(773) 568-8495 ,2749705
11/11/2014,CHRY,4D,,MAR,S676651,IL,10300 S. Doty,(773) 568-8495 ,2749722
11/11/2014,CHRY,4D,,SIL,S125098,IL,10300 S. Doty,(773) 568-8495 ,2749680
11/11/2014,CHRY,VN,,TAN,S873223,IL,10300 S. Doty,(773) 568-8495 ,2749685
11/11/2014,CHRY,VN,,GRY,S931430,IL,701 N. Sacramento,(773) 265-7605,6797871
11/11/2014,CHRY,VN,TK,TAN,,E1,10300 S. Doty,(773) 568-8495,2749711
11/11/2014,CHRY,VN,,SIL,N922839,IL,10300 S. Doty,(773) 568-8495 ,2749739
11/11/2014,DODG,4D,,BLU,V134567,IL,10300 S. Doty,(773) 568-8495 ,2749725
11/11/2014,DODG,LL,,MAR,V132264,IL,10300 S. Doty,(773) 568-8495 ,2749704
11/11/2014,DODG,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495 ,2749710
11/11/2014,DODG,LL,,GRY,E274386,IL,10300 S. Doty,(773) 568-8495 ,2749683
11/11/2014,DODG,PK,TK,RED,1128793B,IL,701 N. Sacramento,(773) 265-7605,6797861
11/11/2014,DODG,VN,,BLU,V691513,IL,701 N. Sacramento,(773) 265-7605,6797854
11/11/2014,DODG,VN,TK,BLU,,IN,10300 S. Doty,(773) 568-8495 ,2749738
11/11/2014,FORD,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6797881
11/11/2014,FORD,LL,TK,GRN,H896299,IL,10300 S. Doty,(773) 568-8495 ,2749693
11/11/2014,FORD,VN,TK,GLD,,IL,701 N. Sacramento,(773) 265-7605,6797874
11/11/2014,GMC,LL,TK,BLK,,,10300 S. Doty,(773) 568-8495 ,2749689
11/11/2014,GMC,VN,,GRY,V506098,IL,701 N. Sacramento,(773) 265-7605,6797883
11/11/2014,HOND,4D,,GRN,V612609,IL,701 N. Sacramento,(773) 265-7605,6797859
11/11/2014,HOND,4D,,TAN,S387679,IL,701 N. Sacramento,(773) 265-7605,6797891
11/11/2014,HOND,LL,,SIL,L749758,IL,701 N. Sacramento,(773) 265-7605,6797853
11/11/2014,JAGU,4D,,BLK,R508306,IL,701 N. Sacramento,(773) 265-7605,6797872
11/11/2014,JEEP,LL,,RED,V603238,IL,10300 S. Doty,(773) 568-8495 ,2749679
11/11/2014,LEXS,4D,,GRN,V165587,IL,701 N. Sacramento,(773) 265-7605,6797855
11/11/2014,LINC,4D,,BLK,1609881B,IL,10300 S. Doty,(773) 568-8495 ,2749688
11/11/2014,MERC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6797887
11/11/2014,NISS,4D,,GRY,R727822,IL,701 N. Sacramento,(773) 265-7605,6797858
11/11/2014,NISS,4D,,BLK,X501658,IL,10300 S. Doty,(773) 568-8495 ,2749744
11/11/2014,NISS,4D,,BLK,R596673,IL,701 N. Sacramento,(773) 265-7605,6797888
11/11/2014,NISS,4D,,RED,V516425,IL,10300 S. Doty,(773) 568-8495 ,2749712
11/11/2014,NISS,LL,,BLK,A907702,IL,400 E. Lower Wacker,(312) 744-7550,916706
11/11/2014,OLDS,4D,,SIL,N793664,IL,10300 S. Doty,(773) 568-8495 ,2749741
11/11/2014,OLDS,4D,,GRY,S484615,IL,10300 S. Doty,(773) 568-8495 ,2749745
11/11/2014,PONT,4D,,BLU,H260770,IL,701 N. Sacramento,(773) 265-7605,6797875
11/11/2014,PONT,4D,,WHI,,,10300 S. Doty,(773) 568-8495 ,2749736
11/11/2014,PONT,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495 ,2749727
11/11/2014,PONT,4D,,TAN,R426004,IL,10300 S. Doty,(773) 568-8495 ,2749714
11/11/2014,PONT,4D,,WHI,V128470,IL,701 N. Sacramento,(773) 265-7605,6797850
11/11/2014,PONT,4D,,MAR,S856419,IL,10300 S. Doty,(773) 568-8495 ,2749678
11/11/2014,TOYT,2D,,GRN,V609112,IL,10300 S. Doty,(773) 568-8495 ,2749701
11/11/2014,TOYT,4D,,TAN,S855199,IL,10300 S. Doty,(773) 568-8495 ,2749699
11/11/2014,TOYT,4D,,GRY,V482509,IL,701 N. Sacramento,(773) 265-7605,6797878
11/11/2014,TOYT,VN,,TAN,S681226,IL,10300 S. Doty,(773) 568-8495 ,2749713
11/11/2014,ZCZY,MC,,BLK,,IL,10300 S. Doty,(773) 568-8495,2749671
11/10/2014,BUIC,4D,,BLU,686R247,IL,701 N. Sacramento,(773) 265-7605,6797779
11/10/2014,CADI,4D,,WHI,R453324,IL,701 N. Sacramento,(773) 265-7605,6797829
11/10/2014,CHEV,2D,,GRY,V618702,IL,10300 S. Doty,(773) 568-8495 ,2749641
11/10/2014,CHEV,2D,,BLU,S106219,IL,10300 S. Doty,(773) 568-8495 ,2749652
11/10/2014,CHEV,2T,,GRY,,,10300 S. Doty,(773) 568-8495 ,2749642
11/10/2014,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495 ,2749664
11/10/2014,CHEV,VN,TK,GRN,R510186,IL,10300 S. Doty,(773) 568-8495 ,2749658
11/10/2014,DODG,4D,,TAN,A47217A,WI,10300 S. Doty,(773) 568-8495 ,2749655
11/10/2014,DODG,LL,TK,RED,623R567,IL,701 N. Sacramento,(773) 265-7605,6797804
11/10/2014,FORD,4D,,WHI,E148310,IL,10300 S. Doty,(773) 568-8495 ,2749640
11/10/2014,FORD,4D,,TAN,N661945,IL,10300 S. Doty,(773) 568-8495 ,2749675
11/10/2014,FORD,4D,,BLU,250WLU,WI,701 N. Sacramento,(773) 265-7605,6797787
11/10/2014,FORD,LL,,,R193985,IL,701 N. Sacramento,(773) 265-7605,6797837
11/10/2014,FORD,LL,TK,RED,R418269,IL,701 N. Sacramento,(773) 265-7605,6797832
11/10/2014,FORD,LL,TK,GRN,S883896,IL,10300 S. Doty,(773) 568-8495 ,2749651
11/10/2014,FORD,VN,,GRN,,IL,10300 S. Doty,(773) 568-8495 ,2749636
11/10/2014,GMC,LL,TK,BLU,AMX54,IL,10300 S. Doty,(773) 568-8495 ,2749649
11/10/2014,GMC,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495 ,2749665
11/10/2014,GMC,VN,TK,WHI,1505783B,IL,10300 S. Doty,(773) 568-8495 ,2749670
11/10/2014,HOND,4D,,GRN,S984539,IL,701 N. Sacramento,(773) 265-7605,6797798
11/10/2014,HYUN,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6797774
11/10/2014,INFI,4D,,WHI,S155995,IL,701 N. Sacramento,(773) 265-7605,6797800
11/10/2014,JEEP,LL,,RED,N537998,IL,701 N. Sacramento,(773) 265-7605,6797792
11/10/2014,MERC,4D,,SIL,N587092,IL,701 N. Sacramento,(773) 265-7605,6797833
11/10/2014,MERZ,LL,,BLK,N332839,IL,701 N. Sacramento,(773) 265-7605,6797797
11/10/2014,NISS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6797780
11/10/2014,NISS,VN,,BLU,R999324,IL,701 N. Sacramento,(773) 265-7605,6797805
11/10/2014,OLDS,4D,,BLK,K378014,IL,10300 S. Doty,(773) 568-8495 ,2749638
11/10/2014,OLDS,4D,,SIL,8015807,IL,701 N. Sacramento,(773) 265-7605,6797778
11/10/2014,OLDS,LL,,BLK,P1331438,IL,701 N. Sacramento,(773) 265-7605,6797799
11/10/2014,PONT,4D,BON,BLK,607R291,IL,10300 S. Doty,(773) 568-8495 ,2749662
11/10/2014,TOYT,4D,,BLU,7025744,IL,701 N. Sacramento,(773) 265-7605,6797841
11/10/2014,TOYT,VN,,TAN,6253096,IL,701 N. Sacramento,(773) 265-7605,6797793
11/10/2014,VOLK,2D,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2749669
11/10/2014,VOLK,4D,,GRY,N557606,IL,701 N. Sacramento,(773) 265-7605,6797794
11/10/2014,VOLK,4D,,BLK,603R393,IL,701 N. Sacramento,(773) 265-7605,6797826
11/10/2014,ZCZY,UT,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6797836
11/09/2014,ACUR,4D,,TAN,V728829,IL,701 N. Sacramento,(773) 265-7605,6797763
11/09/2014,BUIC,4D,,WHI,K811139,IL,701 N. Sacramento,(773) 265-7605,6797756
11/09/2014,BUIC,4D,,MAR,S946742,IL,701 N. Sacramento,(773) 265-7605,6797740
11/09/2014,CADI,2D,,GLD,559R166,IL,701 N. Sacramento,(773) 265-7605,6797761
11/09/2014,CADI,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6797750
11/09/2014,CHEV,4D,,GRN,V841291,IL,701 N. Sacramento,(773) 265-7605,6797741
11/09/2014,CHEV,4D,,GRY,E185834,IL,701 N. Sacramento,(773) 265-7605,6797739
11/09/2014,CHEV,DE,,SIL,S392131,IL,10300 S. Doty,(773) 568-8495 ,2749602
11/09/2014,CHEV,LL,,GRN,V317347,IL,10300 S. Doty,(773) 568-8495 ,2749632
11/09/2014,CHEV,PK,,BLU,638969X,IL,701 N. Sacramento,(773) 265-7605,6797717
11/09/2014,CHEV,VN,TK,BLU,V528213,IL,10300 S. Doty,(773) 568-8495 ,2749605
11/09/2014,CHEV,VN,,PLE,R493122,IL,400 E. Lower Wacker,(312) 744-7550,916615
11/09/2014,CHRY,VN,,BLU,4LBP00,MI,701 N. Sacramento,(773) 265-7605,6797765
11/09/2014,CHRY,VN,TK,SIL,S878741,IL,10300 S. Doty,(773) 568-8495 ,2749614
11/09/2014,DODG,4D,,RED,L624910,IL,10300 S. Doty,(773) 568-8495 ,2749597
11/09/2014,FORD,4D,,SIL,N933470,IL,10300 S. Doty,(773) 568-8495 ,2749608
11/09/2014,FORD,4D,,RED,S922598,IL,701 N. Sacramento,(773) 265-7605,6797734
11/09/2014,FORD,DP,TK,RED,,,10300 S. Doty,(773) 568-8495 ,2749618
11/09/2014,FORD,LL,,BLK,V726074,IL,10300 S. Doty,(773) 568-8495 ,2749607
11/09/2014,FORD,LL,TK,WHI,R802126,IL,10300 S. Doty,(773) 568-8495 ,2749617
11/09/2014,FORD,LL,TK,GRY,V604796,IL,10300 S. Doty,(773) 568-8495 ,2749627
11/09/2014,FORD,VC,TK,,1506306,IL,701 N. Sacramento,(773) 265-7605,6797737
11/09/2014,FORD,VN,,GRN,R487309,IL,10300 S. Doty,(773) 568-8495 ,2749631
11/09/2014,FORD,VN,,WHI,461R768,IL,701 N. Sacramento,(773) 265-7605,6797744
11/09/2014,HOND,2D,,RED,6797759,IL,701 N. Sacramento,(773) 265-7605,6797759
11/09/2014,JEEP,LL,TK,GRN,R226241,IL,10300 S. Doty,(773) 568-8495 ,2749624
11/09/2014,LINC,4D,,SIL,V141509,IL,701 N. Sacramento,(773) 265-7605,6797748
11/09/2014,NISS,4D,,GRY,S806587,IL,701 N. Sacramento,(773) 265-7605,6797730
11/09/2014,NISS,4D,,TAN,K587756,IL,10300 S. Doty,(773) 568-8495 ,2749604
11/09/2014,NISS,4D,,BLK,V147341,IL,701 N. Sacramento,(773) 265-7605,6797736
11/09/2014,NISS,LL,TK,GRY,241R185,IL,10300 S. Doty,(773) 568-8495 ,2749628
11/09/2014,OLDS,4D,,RED,N908808,IL,10300 S. Doty,(773) 568-8495 ,2749630
11/09/2014,OLDS,4D,,TAN,V618471,IL,10300 S. Doty,(773) 568-8495 ,2749589
11/09/2014,PONT,4D,,BLK,S777935,IL,701 N. Sacramento,(773) 265-7605,6797715
11/09/2014,PONT,4D,,BLK,S662312,IL,701 N. Sacramento,(773) 265-7605,6797768
11/09/2014,PONT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6797773
11/09/2014,SUZI,LL,TK,WHI,S374357,IL,701 N. Sacramento,(773) 265-7605,6797742
11/09/2014,TOYT,4D,,BGE,V141683,IL,701 N. Sacramento,(773) 265-7605,6797770
11/09/2014,TOYT,4D,,GRY,S904593,IL,701 N. Sacramento,(773) 265-7605,6797749
11/09/2014,TOYT,4D,COA,BRO,P896063,IL,701 N. Sacramento,(773) 265-7605,6797751
11/08/2014,AUDI,4D,,BLK,6797598,IL,701 N. Sacramento,(773) 265-7605,6797598
11/08/2014,BMW,2D,,GRY,G629793,IL,701 N. Sacramento,(773) 265-7605,6797678
11/08/2014,BUIC,4D,,GRY,V143093,IL,10300 S. Doty,(773) 568-8495 ,2749560
11/08/2014,BUIC,4D,,TAN,L642615,IL,701 N. Sacramento,(773) 265-7605,6797652
11/08/2014,BUIC,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6797614
11/08/2014,BUIC,4D,,MAR,S386378,IL,701 N. Sacramento,(773) 265-7605,6797646
11/08/2014,CADI,4D,,TAN,L0876X,TN,10300 S. Doty,(773) 568-8495 ,2749540
11/08/2014,CADI,4D,,GRN,R626960,IL,10300 S. Doty,(773) 568-8495 ,2749561
11/08/2014,CHEV,2D,,RED,745ASG,IN,10300 S. Doty,(773) 568-8495 ,2749545
11/08/2014,CHEV,2D,,WHI,V270571,IL,701 N. Sacramento,(773) 265-7605,6797628
11/08/2014,CHEV,4D,,BLU,S497867,IL,701 N. Sacramento,(773) 265-7605,6797651
11/08/2014,CHEV,4D,,WHI,KBH673,ND,701 N. Sacramento,(773) 265-7605,6797634
11/08/2014,CHEV,4D,,SIL,P262238,IL,701 N. Sacramento,(773) 265-7605,6797595
11/08/2014,CHEV,4D,,BLU,S214483,IL,701 N. Sacramento,(773) 265-7605,6797657
11/08/2014,CHEV,4D,,BLU,S935011,IL,701 N. Sacramento,(773) 265-7605,6797673
11/08/2014,CHEV,4D,,GRY,108TR,IN,701 N. Sacramento,(773) 265-7605,6797599
11/08/2014,CHEV,LL,TK,MAR,S390403,IL,10300 S. Doty,(773) 568-8495 ,2749568
11/08/2014,CHEV,LL,,WHI,S378178,IL,10300 S. Doty,(773) 568-8495 ,2749556
11/08/2014,CHEV,PK,,BLK,TK865MPD,IL,10300 S. Doty,(773) 568-8495 ,2749547
11/08/2014,CHEV,VN,,WHI,1277856,IL,10300 S. Doty,(773) 568-8495 ,2749542
11/08/2014,CHEV,VN,,MAR,R136256,IL,701 N. Sacramento,(773) 265-7605,6797684
11/08/2014,CHRY,VN,,GRY,376WYY,WI,701 N. Sacramento,(773) 265-7605,6797641
11/08/2014,CHRY,VN,,SIL,S725880,IL,10300 S. Doty,(773) 568-8495 ,2749520
11/08/2014,CHRY,VN,,BLU,S884627,IL,701 N. Sacramento,(773) 265-7605,6797615
11/08/2014,CHRY,VN,,GLD,E103330,IL,701 N. Sacramento,(773) 265-7605,6797622
11/08/2014,DODG,4D,,GRY,S487342,IL,701 N. Sacramento,(773) 265-7605,6797635
11/08/2014,DODG,4D,,GRY,3613215,IL,701 N. Sacramento,(773) 265-7605,6797666
11/08/2014,DODG,LL,,BLK,S223739,IL,701 N. Sacramento,(773) 265-7605,6797616
11/08/2014,DODG,LL,,BLU,R418944,IL,701 N. Sacramento,(773) 265-7605,6797632
11/08/2014,DODG,LL,,TAN,688R286,IL,10300 S. Doty,(773) 568-8495 ,2749550
11/08/2014,DODG,PK,,RED,1446026B,IL,701 N. Sacramento,(773) 265-7605,6797667
11/08/2014,DODG,VN,,WHI,S871361,IL,701 N. Sacramento,(773) 265-7605,2749563
11/08/2014,DODG,VN,,BLU,V525395,IL,701 N. Sacramento,(773) 265-7605,6797626
11/08/2014,DODG,VN,,BLU,S386897,IL,701 N. Sacramento,(773) 265-7605,6797624
11/08/2014,FORD,4D,,GRN,S878505,IL,10300 S. Doty,(773) 568-8495 ,2749549
11/08/2014,FORD,4D,,TAN,S379892,IL,701 N. Sacramento,(773) 265-7605,6797703
11/08/2014,FORD,4D,,GRN,544R224,IL,10300 S. Doty,(773) 568-8495 ,2749559
11/08/2014,FORD,4D,,BLU,N189033,IL,701 N. Sacramento,(773) 265-7605,6797672
11/08/2014,FORD,4D,,GRY,V616212,IL,10300 S. Doty,(773) 568-8495 ,2749543
11/08/2014,FORD,LL,,BLK,635FJE,WI,10300 S. Doty,(773) 568-8495 ,2749537
11/08/2014,FORD,LL,,BLK,V153239,IL,701 N. Sacramento,(773) 265-7605,6797600
11/08/2014,FORD,PK,,WHI,81871VB,IL,701 N. Sacramento,(773) 265-7605,6797648
11/08/2014,FORD,SW,,BLK,N917091,IL,10300 S. Doty,(773) 568-8495 ,2749528
11/08/2014,FORD,VN,,BLK,S935617,IL,701 N. Sacramento,(773) 265-7605,6797655
11/08/2014,FORD,VN,,TAN,P284628,IL,701 N. Sacramento,(773) 265-7605,6797653
11/08/2014,GMC,LL,,BLK,V140926,IL,701 N. Sacramento,(773) 265-7605,6797687
